sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s339,1,ब्रिगेडियर सिंह ने आरोप लगाया है कि इस समिति का गठन सरकार की विफलता को छिपाने के साथ - साथ वरिष्ठ अधिकारियों को बचाने के लिए किया गया था ।,आरोप,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s339,1,ब्रिगेडियर सिंह ने आरोप लगाया है कि इस समिति का गठन सरकार की विफलता को छिपाने के साथ - साथ वरिष्ठ अधिकारियों को बचाने के लिए किया गया था ।,किया,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s34,1,अर्द्धगोलाकर इस मंदिर में भगवान बुद्ध की अष्‍टधातु की मूर्ति है ।,अर्द्धगोलाकर,amod,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s340,1,लड़ाई के दिनों को याद करते हुए ब्रिगेडियर सिंह ने कहा कि टाइगर हिल और तोलोलिंग पर हमले के दौरान पाकिस्तानी सैनिकों ने प्वाइंट ५३५३ से हमारी सेना पर काफी गोलीबारी की थी ।,करते,acl,advcl,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s340,1,लड़ाई के दिनों को याद करते हुए ब्रिगेडियर सिंह ने कहा कि टाइगर हिल और तोलोलिंग पर हमले के दौरान पाकिस्तानी सैनिकों ने प्वाइंट ५३५३ से हमारी सेना पर काफी गोलीबारी की थी ।,प्वाइंट,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s341,1,उन्होंने कहा कि उपग्रह के चित्रों से भी यह पता चला है कि पाकिस्तानी सेना ने इस चौकी पर अपना कब्जा जमाया हुआ है ।,यह,obj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Kartā,no,yes,yes,yes
dev-s342,1,ब्रितानी हुकूमत की ग्रीष्मकालीन राजधानी रही शिमला की शीतल बयार में फुरसत के दिन गुजारने आई प्रियंका गांधी वढेरा ने सोमवार को रिट्रीट के दीदार करने की हसरत पूरी कर ली ।,गांधी,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s342,1,ब्रितानी हुकूमत की ग्रीष्मकालीन राजधानी रही शिमला की शीतल बयार में फुरसत के दिन गुजारने आई प्रियंका गांधी वढेरा ने सोमवार को रिट्रीट के दीदार करने की हसरत पूरी कर ली ।,राजधानी,obj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Kartā,no,yes,yes,yes
dev-s344,1,वह उस हैलीपेड को भी निहारना नहीं भूलीं जिसकी यादें उनके पापा यानि राजीव गांधी से जुड़ी हैं ।,गांधी,obj,conj,से,से,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s344,1,वह उस हैलीपेड को भी निहारना नहीं भूलीं जिसकी यादें उनके पापा यानि राजीव गांधी से जुड़ी हैं ।,पापा,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s346,1,होटल वाइल्ड फ्लावर हॉल से कुछ फासले पर स्थित रिट्रीट को राष्ट्रपति के ग्रीष्मकालीन रिहाइश के तौर पर जाना जाता है ।,रिट्रीट,nsubj:pass,obj,को,को,,R5,no_decision,ambiguous,,Karma|Sampradāna,no,yes,no,no
dev-s346,1,होटल वाइल्ड फ्लावर हॉल से कुछ फासले पर स्थित रिट्रीट को राष्ट्रपति के ग्रीष्मकालीन रिहाइश के तौर पर जाना जाता है ।,होटल,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s348,1,प्रियंका की दादी पूर्व प्रधानमंत्री स्व. इंदिरा गांधी और पिता स्व. राजीव गांधी की रिट्रीट सर्वाधिक पसंदीदा जगहों में से रही है ।,स्व.,amod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s348,2,प्रियंका की दादी पूर्व प्रधानमंत्री स्व. इंदिरा गांधी और पिता स्व. राजीव गांधी की रिट्रीट सर्वाधिक पसंदीदा जगहों में से रही है ।,स्व.,amod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s351,1,पता चला है कि प्रियंका देवदार के घने जंगलों के बीच फैले खूबसूरत रिट्रीट भवन परिसर में टहलीं ।,टहलीं,obj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Kartā,no,yes,yes,yes
dev-s351,1,पता चला है कि प्रियंका देवदार के घने जंगलों के बीच फैले खूबसूरत रिट्रीट भवन परिसर में टहलीं ।,प्रियंका,nsubj,nmod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s351,1,पता चला है कि प्रियंका देवदार के घने जंगलों के बीच फैले खूबसूरत रिट्रीट भवन परिसर में टहलीं ।,रिट्रीट,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s353,1,वह उस हेलीपैड को निहारना भी नहीं भूलीं जिसकी यादें उनके पिता के शौक से जुड़ी हैं ।,निहारना,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s353,1,वह उस हेलीपैड को निहारना भी नहीं भूलीं जिसकी यादें उनके पिता के शौक से जुड़ी हैं ।,शौक,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s354,1,बताते हैं कि विमान उड़ाने के शौकीन राजीव की पहल पर ही हेलीपैड के दिन बहुतेरे थे ।,उड़ाने,advcl,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s355,1,कल्याणी के नाम से जाना जाने वाला यह हेलीपैड दर्शनीय है ।,जाने,aux,aux:pass,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s356,1,इस हेलीपैड पर प्रियंका के पिता उड़ान भी भर चुके हैं ।,उड़ान,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s357,1,रिट्रीट की निर्जन दुनिया से निकलकर प्रियंका दोपहर तक होटल वापस लौट आई ।,निकलकर,acl,advcl,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s360,1,मंगलवार को प्रियंका के लौट जाने की संभावना है ।,मंगलवार,nmod,obl,को,को,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s365,1,कांग्रेस के खुर्राट नेताओं ने भी प्रियंका की नितांत निजी यात्रा में दखलंदाजी करने से परहेज किया ।,करने,obj,advcl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s365,1,कांग्रेस के खुर्राट नेताओं ने भी प्रियंका की नितांत निजी यात्रा में दखलंदाजी करने से परहेज किया ।,नितांत,compound,amod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s367,1,हालांकि चर्चाएं तो ये भी थीं कि मुख्यमंत्री व पीसीसी चीफ वढ़ेरा दंपत्ति को भोज की दावत दे सकते हैं ।,चीफ,conj,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s367,1,हालांकि चर्चाएं तो ये भी थीं कि मुख्यमंत्री व पीसीसी चीफ वढ़ेरा दंपत्ति को भोज की दावत दे सकते हैं ।,दंपत्ति,iobj,conj,को,को,R5,,ambiguous,no_decision,Karma|Sampradāna,,no,yes,no,no
dev-s367,1,हालांकि चर्चाएं तो ये भी थीं कि मुख्यमंत्री व पीसीसी चीफ वढ़ेरा दंपत्ति को भोज की दावत दे सकते हैं ।,दावत,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s367,1,हालांकि चर्चाएं तो ये भी थीं कि मुख्यमंत्री व पीसीसी चीफ वढ़ेरा दंपत्ति को भोज की दावत दे सकते हैं ।,वढ़ेरा,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s368,1,गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,क्षेत्र,obl,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Adhikaraṇa|Apādāna|Karaṇa,Kartā,no,yes,yes,yes
dev-s368,1,गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,क्षेत्रों,nmod,conj,में,,,,no_decision,no_decision,,,no,no,yes,yes
dev-s368,1,गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,चोटियों,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s368,1,गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,बारिश,conj,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s368,1,गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,हिमपात,compound,obl,,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,no,no,no
dev-s369,1,"रविवार की रात से ही मनाली की हामटा पास, रोहतांग पास, लद्दाखी पीक, देऊ टिब्बा, चंद्रखणी जोत, पतालसु पीक, मनाली पीक, हनुमान टिब्बा, ब्यास कुंड, शिरघण तुंग, शलीणधार, ७ सिस्टर पीक, फ्रेंडशिप पीक तथा पीर पंजाल श्रृंखलाओं की अनेकों चोटियों पर ताजा हिमपात हुआ ।",अनेकों,det,nummod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s369,1,"रविवार की रात से ही मनाली की हामटा पास, रोहतांग पास, लद्दाखी पीक, देऊ टिब्बा, चंद्रखणी जोत, पतालसु पीक, मनाली पीक, हनुमान टिब्बा, ब्यास कुंड, शिरघण तुंग, शलीणधार, ७ सिस्टर पीक, फ्रेंडशिप पीक तथा पीर पंजाल श्रृंखलाओं की अनेकों चोटियों पर ताजा हिमपात हुआ ।",पास,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s370,1,ताजा हिमपात होने से घाटी के तापमान में गिरावट आने के कारण लोगों ने गर्म वस्त्र पहनने शुरू कर दिए ।,हिमपात,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s371,1,जबकि मनाली में घूमने आए पर्यटक अपने होटल के कमरों से बाहर होटल के प्रांगण में निकले और बारिश में भीगकर बारिश की भीनी - भीनी बूंदों का मजा लेने लगे ।,घूमने,obl,advcl,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s371,1,जबकि मनाली में घूमने आए पर्यटक अपने होटल के कमरों से बाहर होटल के प्रांगण में निकले और बारिश में भीगकर बारिश की भीनी - भीनी बूंदों का मजा लेने लगे ।,भीनी,amod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s371,2,जबकि मनाली में घूमने आए पर्यटक अपने होटल के कमरों से बाहर होटल के प्रांगण में निकले और बारिश में भीगकर बारिश की भीनी - भीनी बूंदों का मजा लेने लगे ।,भीनी,compound,amod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s372,1,वहीं स्थानीय लोगों के लिए यह बारिश वरदान से कम नहीं मानी जा रही है क्योंकि सेब की अच्छी फसल के लिए समय - समय पर बारिश का होना जरूरी माना जाता है ।,जरूरी,compound,acl,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s373,1,वहीं पर पशुओं के चारे व अन्य फसलों की बिजाई के लिए यह बारिश अति उत्तम मानी जा रही है ।,पर,case,cc,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s373,1,वहीं पर पशुओं के चारे व अन्य फसलों की बिजाई के लिए यह बारिश अति उत्तम मानी जा रही है ।,बारिश,obj,nsubj:pass,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s374,1,समय - समय पर हो रही बारिश तथा तापमान की अनुकूलता के कारण इस वर्ष अच्छी फसल होने की उम्मीद जताई जा रही है ।,फसल,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s375,1,गत रात्रि से ही घाटी में काले बादल मंडराने शुरू हो गए थे मगर घाटी में इंद्रदेव की नाराजगी से बारिश की हल्की - हल्की बौछारें शुरू हुई ।,हल्की,amod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s375,2,गत रात्रि से ही घाटी में काले बादल मंडराने शुरू हो गए थे मगर घाटी में इंद्रदेव की नाराजगी से बारिश की हल्की - हल्की बौछारें शुरू हुई ।,हल्की,compound,amod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s376,1,प्राप्त सूत्रों के अनुसार घाटी के ऊंचे क्षेत्रों में ड्रिलबु पीक व संमजोतर पीक में हल्का हिमपात होने से घाटी के तापमान पर काफी गिरावट दर्ज की गई जिससे घाटी के लोगों ने पुनः गर्म कपड़ों को पहनना शुरू कर दिया ।,हिमपात,obj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Kartā,no,yes,yes,yes
dev-s377,1,श्रीराम जन्मभूमि मंदिर - बाबरी मस्जिद प्रकरण के सर्वमान्य समाधान के लिए ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से नए प्रस्तावों के तहत बातचीत की तैयारी है ।,तैयारी,compound,root,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s377,1,श्रीराम जन्मभूमि मंदिर - बाबरी मस्जिद प्रकरण के सर्वमान्य समाधान के लिए ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से नए प्रस्तावों के तहत बातचीत की तैयारी है ।,प्रस्तावों,obl,nmod,के,के,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s377,1,श्रीराम जन्मभूमि मंदिर - बाबरी मस्जिद प्रकरण के सर्वमान्य समाधान के लिए ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से नए प्रस्तावों के तहत बातचीत की तैयारी है ।,बोर्ड,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s377,1,श्रीराम जन्मभूमि मंदिर - बाबरी मस्जिद प्रकरण के सर्वमान्य समाधान के लिए ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से नए प्रस्तावों के तहत बातचीत की तैयारी है ।,मस्जिद,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s377,1,श्रीराम जन्मभूमि मंदिर - बाबरी मस्जिद प्रकरण के सर्वमान्य समाधान के लिए ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से नए प्रस्तावों के तहत बातचीत की तैयारी है ।,समाधान,obl,nmod,के,के,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s377,1,श्रीराम जन्मभूमि मंदिर - बाबरी मस्जिद प्रकरण के सर्वमान्य समाधान के लिए ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से नए प्रस्तावों के तहत बातचीत की तैयारी है ।,है,root,cop,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s380,1,बोर्ड से बातचीत के लिए नए प्रस्ताव पर चर्चा को अयोध्या में इसी माह के तीसरे हफ्ते बैठक होने वाली है ।,चर्चा,iobj,obj,को,को,R5,R5,ambiguous,ambiguous,Karma|Sampradāna,Karma|Sampradāna,no,yes,yes,yes
dev-s383,1,शंकराचार्य की जिन लोगों से आमने - सामने बात नहीं हो पाई उनसे दूरभाष पर संपर्क करके अयोध्या प्रकरण के समाधान पर सक्रिय योगदान देने के लिए भी कहा है ।,योगदान,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s386,1,"इसमें सदस्य के तौर पर अयोध्या से विमलेंद्र मोहन प्रताप मिश्र, फैजाबाद से खालिक अहमद खान, चेन्नई से शंकराचार्य के प्रमुख सचिव सुंदर, अहमदाबाद से कृष्ण कुमार सिंघल व नई दिल्ली से अयोध्या जामा मस्जिद ट्रस्ट के अध्यक्ष व प्रबंध न्यासी अल्लामा सैयद असगर अब्बास रिजवी नामित किए गए हैं ।",अध्यक्ष,nmod,conj,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s386,1,"इसमें सदस्य के तौर पर अयोध्या से विमलेंद्र मोहन प्रताप मिश्र, फैजाबाद से खालिक अहमद खान, चेन्नई से शंकराचार्य के प्रमुख सचिव सुंदर, अहमदाबाद से कृष्ण कुमार सिंघल व नई दिल्ली से अयोध्या जामा मस्जिद ट्रस्ट के अध्यक्ष व प्रबंध न्यासी अल्लामा सैयद असगर अब्बास रिजवी नामित किए गए हैं ।",अयोध्या,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s386,1,"इसमें सदस्य के तौर पर अयोध्या से विमलेंद्र मोहन प्रताप मिश्र, फैजाबाद से खालिक अहमद खान, चेन्नई से शंकराचार्य के प्रमुख सचिव सुंदर, अहमदाबाद से कृष्ण कुमार सिंघल व नई दिल्ली से अयोध्या जामा मस्जिद ट्रस्ट के अध्यक्ष व प्रबंध न्यासी अल्लामा सैयद असगर अब्बास रिजवी नामित किए गए हैं ।",न्यासी,conj,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s387,1,रिजवी समिति के संयोजक बनाए गए हैं ।,रिजवी,nsubj:pass,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s387,1,रिजवी समिति के संयोजक बनाए गए हैं ।,संयोजक,xcomp,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s39,1,"इसमें बुद्धकालीन वस्‍तुएं, धातुएं, कुशीनगर में खुदाई के दौरान पाई गई मूर्ति, सिक्‍के, बर्तन आदि रखे गए हैं ।",कुशीनगर,obl,nmod,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s390,2,"उन्होंने बताया कि विभिन्न दलों के नेताओं के साथ शंकराचार्य जी ने अखिल भारतीय इमाम संगठन के अध्यक्ष मौलाना जमील इलियासी, इस्लामिक कौंसिल आफ इंडिया के अध्यक्ष कारी मुहम्मद मियां मजहरी, सिया मौलाना सैयद कल्वे रुशेद, हेलाल कमेटी फैजाबाद के पदाधिकारी सहित देवबंद के खालिद अंसारी, ऑल इंडिया सिया कांफ्रेंस के सैयद जमीर सुल्तान सहित दूसरे मौलानाओं से भी विचार - विमर्श किया ।",मौलाना,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s390,1,"उन्होंने बताया कि विभिन्न दलों के नेताओं के साथ शंकराचार्य जी ने अखिल भारतीय इमाम संगठन के अध्यक्ष मौलाना जमील इलियासी, इस्लामिक कौंसिल आफ इंडिया के अध्यक्ष कारी मुहम्मद मियां मजहरी, सिया मौलाना सैयद कल्वे रुशेद, हेलाल कमेटी फैजाबाद के पदाधिकारी सहित देवबंद के खालिद अंसारी, ऑल इंडिया सिया कांफ्रेंस के सैयद जमीर सुल्तान सहित दूसरे मौलानाओं से भी विचार - विमर्श किया ।",मौलानाओं,obl,obj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Karma,no,yes,no,no
dev-s391,1,अयोध्या विवाद के हल के लिए नए सिरे से ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड से बातचीत की रणनीति भी है ।,सिरे,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s392,1,इसके लिए प्रस्ताव पर चर्चा शुरू होने वाली है ।,चर्चा,obj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Kartā,no,yes,yes,yes
dev-s393,1,यह समाधान प्रस्ताव ३० सितंबर २००४ तक तैयार हो जाने की उम्मीद है ।,समाधान,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s396,1,श्री रिजवी बताते हैं कि समाधान प्रस्ताव सभी संबंधित पक्षों से विचार - विमर्श किया जाएगा तथा अंतिम तौर पर शंकराचार्य जी महाराज और ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड के अध्यक्ष मौलाना नदवी साहब ही समाधान प्रस्ताव पर निर्णय करेंगे ।,पक्षों,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s396,1,श्री रिजवी बताते हैं कि समाधान प्रस्ताव सभी संबंधित पक्षों से विचार - विमर्श किया जाएगा तथा अंतिम तौर पर शंकराचार्य जी महाराज और ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड के अध्यक्ष मौलाना नदवी साहब ही समाधान प्रस्ताव पर निर्णय करेंगे ।,प्रस्ताव,obl,obj,,,,,mapping_hypothesis,mapping_hypothesis,Adhikaraṇa|Apādāna|Karaṇa,Karma,no,yes,yes,yes
dev-s396,1,श्री रिजवी बताते हैं कि समाधान प्रस्ताव सभी संबंधित पक्षों से विचार - विमर्श किया जाएगा तथा अंतिम तौर पर शंकराचार्य जी महाराज और ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड के अध्यक्ष मौलाना नदवी साहब ही समाधान प्रस्ताव पर निर्णय करेंगे ।,शंकराचार्य,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s397,1,वह बताते हैं कि समिति शंकराचार्य जी के प्रति उत्तरदायी होगी ।,उत्तरदायी,compound,xcomp,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s4,1,"हिंदू राजाओं के काल में चीन से ह्वेन सांग, फाह्यान और इत्‍सिंग ने अपने यात्रा वृत्तांत में इस स्‍थान के गौरव का वर्णन किया है ।",हिंदू,amod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s401,1,सम्मेलन में अयोध्या प्रकरण से जुड़े सभी पक्षों को आमंत्रित किया जाएगा ।,अयोध्या,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s402,1,समाधान प्रस्ताव को सम्मेलन में पारित करवाकर उसे प्रधानमंत्री सरदार मनमोहन सिंह को इस आशय से सौंपा जाएगा कि भारत सरकार उच्चतम न्यायालय में याचिका पर समाधान प्रक्रिया सुनिश्चित कर सके ।,उसे,obj,iobj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Sampradāna,no,yes,yes,yes
dev-s403,1,उन्होंने साफ किया कि इस विषयक की जानकारी के लिए शंकराचार्य जी के प्रमुख सचिव श्री सुंदर व समन्वय समिति के सदस्यगण ही अधिकृत प्रवक्ता हैं ।,सदस्यगण,conj,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s403,1,उन्होंने साफ किया कि इस विषयक की जानकारी के लिए शंकराचार्य जी के प्रमुख सचिव श्री सुंदर व समन्वय समिति के सदस्यगण ही अधिकृत प्रवक्ता हैं ।,समिति,nmod,conj,के,,,,no_decision,no_decision,,,no,no,yes,yes
dev-s403,1,उन्होंने साफ किया कि इस विषयक की जानकारी के लिए शंकराचार्य जी के प्रमुख सचिव श्री सुंदर व समन्वय समिति के सदस्यगण ही अधिकृत प्रवक्ता हैं ।,सुंदर,nsubj,nmod,,के,,,mapping_hypothesis,no_decision,Kartā,,no,no,yes,no
dev-s404,1,आर्थिक सर्वेक्षण में जताई गई आशंकाओं के बीच बृहस्पतिवार को पेश होने वाले केंद्रीय बजट में कुछ साहसी निर्णय लिए जाने की उम्मीद है ।,बजट,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s405,1,सरकार वित्तीय घाटे और खर्च पर अंकुश लगाने के साथ वेतनभोगी वर्ग को टैक्स में राहत दे सकती है ।,अंकुश,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s405,1,सरकार वित्तीय घाटे और खर्च पर अंकुश लगाने के साथ वेतनभोगी वर्ग को टैक्स में राहत दे सकती है ।,राहत,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s405,1,सरकार वित्तीय घाटे और खर्च पर अंकुश लगाने के साथ वेतनभोगी वर्ग को टैक्स में राहत दे सकती है ।,लगाने,advcl,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s407,1,इस बात की पूरी उम्मीद है कि पूर्ववर्तियों से सबक लेते हुए वह एक ही हिस्से में बजट पेश करें ।,सबक,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s408,1,"इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।","70,000",obj,nummod,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s408,1,"इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",जुटाने,nmod,conj,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s408,1,"इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",बजट,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s408,1,"इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",मकसद,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s408,1,"इस बजट में आयकर छूट सीमा 70,000 - 1,00,000 करने तथा बुनियादी शिक्षा के लिए धन जुटाने के मकसद से प्रत्यक्ष करों पर दो फीसदी उपकर लगाए जाने की आशा है ।",लगाए,conj,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s409,1,"सूत्रों के मुताबिक बजट के साथ ही चिदंबरम तीन दस्तावेज - माक्रो - इकॉनामिक फ्रेमवर्क स्टेटमेंट, मीडियम टर्म फिस्किल पॉलिसी स्टेटमेंट तथा फिस्कल पॉलिसी स्ट्रेटजी स्टेटमेंट पेश करेंगे ।",दस्तावेज,nmod,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s409,2,"सूत्रों के मुताबिक बजट के साथ ही चिदंबरम तीन दस्तावेज - माक्रो - इकॉनामिक फ्रेमवर्क स्टेटमेंट, मीडियम टर्म फिस्किल पॉलिसी स्टेटमेंट तथा फिस्कल पॉलिसी स्ट्रेटजी स्टेटमेंट पेश करेंगे ।",पॉलिसी,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s409,1,"सूत्रों के मुताबिक बजट के साथ ही चिदंबरम तीन दस्तावेज - माक्रो - इकॉनामिक फ्रेमवर्क स्टेटमेंट, मीडियम टर्म फिस्किल पॉलिसी स्टेटमेंट तथा फिस्कल पॉलिसी स्ट्रेटजी स्टेटमेंट पेश करेंगे ।",स्टेटमेंट,obj,conj,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
