sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s1621,1,"कानून में संशोधन के जरिए विदेशों में रोज़गार, शिक्षा या अन्य कारणों से रह रहे भारतीय नागरिकों को भारत स्थित अपने वास्तविक निवास के आधार पर मतदाता सूची में अपना नाम डलवाने और मताधिकार प्रयोग का अधिकार होगा ।",नागरिकों,obj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s1621,1,"कानून में संशोधन के जरिए विदेशों में रोज़गार, शिक्षा या अन्य कारणों से रह रहे भारतीय नागरिकों को भारत स्थित अपने वास्तविक निवास के आधार पर मतदाता सूची में अपना नाम डलवाने और मताधिकार प्रयोग का अधिकार होगा ।",नाम,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1623,1,पिछले 12 सालों के दौरान ओजोन परत को नुकसान पहुँचाने वाले 11 हजार टन उत्पादों तथा क्षीर्ण करने वाले 12 हजार टन तत्वों को खत्म किया गया ।,तत्वों,conj,obj,को,को,,R5,no_decision,ambiguous,,Karma|Sampradāna,no,yes,no,no
dev-s1625,1,इस अवसर पर उन्होंने वनों एवं परती भूमि के विकास के लिए 21 लोगों और संस्थाओं को इंदिरा प्रियदर्शिनी वृक्ष मित्र पुरस्कार भी प्रदान किए ।,लोगों,iobj,iobj,,को,,R5,mapping_hypothesis,ambiguous,Sampradāna,Karma|Sampradāna,yes,no,no,no
dev-s1629,1,पुरस्कार स्वरूप एक लाख रुपये नक़द और प्रशस्ति पत्र प्रदान किये गये ।,पुरस्कार,obl,nmod,स्वरूप,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,no,yes,no
dev-s1629,1,पुरस्कार स्वरूप एक लाख रुपये नक़द और प्रशस्ति पत्र प्रदान किये गये ।,स्वरूप,case,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1631,1,टीआरएफआई जबलपुर के डॉ. जमालुद्दीन और के. एस. राव को विशिष्ट वैज्ञानिक पुरस्कार दिया गया ।,पुरस्कार,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1635,1,अगर किसानों को लगातार बिजली मिले तो वे इसकी क़ीमत चुकाने को तैयार होंगे ।,किसानों,nsubj,iobj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s1637,2,इस अंतर को पाटने की जरूरत है और भारत निर्माण कार्यक्रम भारत व इंडिया के बीच के अंतर को कम करने में मददगार होगा ।,भारत,obl,nmod,के,के,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1640,1,इसी वजह से भारत निर्माण कार्यक्रम के तहत एक करोड़ अतिरिक्त भूमि को सिंचित क्षेत्र बनाने का लक्ष्य रखा गया है ।,क्षेत्र,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1642,1,इसके अलावा पहाड़ी व आदिवासी क्षेत्रों के 500 से अधिक आबादी वाले गाँवों तक पक्की सड़कें पहुँचाई जाएँगी ।,सड़कें,nsubj:pass,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1647,1,मनमोहन ने कहा कि राजीव गाँधी ग्रामीण विद्युतीकरण योजना के तहत वर्ष 2009 तक देश के हर गाँव में बिजली पहुँचाई जाएगी ।,बिजली,nsubj:pass,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1648,1,"उन्होंने कहा कि भारत निर्माण के तहत सरकार के काफी ऊँचे लक्ष्य रखे हैं, लेकिन राज्य सरकारों के सक्रिय सहयोग से इन लक्ष्यों को पाने की पूरी - पूरी उम्मीद है ।",सहयोग,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s1649,1,अभिनेत्री प्रियंका चोपड़ा के पिता अशोक चोपड़ा के स्वास्थ्य में अब काफी सुधार है ।,स्वास्थ्य,nsubj,nmod,में,में,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s1656,1,फरहान अख्तर निर्देशित इस फिल्म में प्रियंका ज़ीनत अमान वाली भूमिका निभाएँगी ।,भूमिका,obj,xcomp,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1659,1,"मंगलवार को नक्सली संगठन पीपुल्स वार ग्रुप ने संघर्ष विराम, इसके लागू होने पर पड़ने वाले प्रभाव का अध्ययन करने के लिए कमेटी बनाने और इसके प्रतिनिधियों को वार्ता में भाग लेने के लिए सुरक्षा देने की माँग की थी ।",प्रतिनिधियों,nsubj,iobj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s1659,1,"मंगलवार को नक्सली संगठन पीपुल्स वार ग्रुप ने संघर्ष विराम, इसके लागू होने पर पड़ने वाले प्रभाव का अध्ययन करने के लिए कमेटी बनाने और इसके प्रतिनिधियों को वार्ता में भाग लेने के लिए सुरक्षा देने की माँग की थी ।",विराम,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s1659,1,"मंगलवार को नक्सली संगठन पीपुल्स वार ग्रुप ने संघर्ष विराम, इसके लागू होने पर पड़ने वाले प्रभाव का अध्ययन करने के लिए कमेटी बनाने और इसके प्रतिनिधियों को वार्ता में भाग लेने के लिए सुरक्षा देने की माँग की थी ।",सुरक्षा,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s166,1,"कानून व न्याय मंत्री हंसराज भारद्वाज के मुताबिक सरकार कार्यपालिका, न्यायपालिका और विधायिका को लोकपाल के जरिए ज्यादा कार्यक्षम व बेदाग बनाना चाहती है ।",कार्यक्षम,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s167,1,जेएमएम प्रकरण के बाद संसद सदस्यों व निर्वाचित प्रतिनिधियों को लोक सेवक करार दिया जा चुका है और उनसे उसी किस्म की ईमानदारी की उम्मीद की जाती है ।,सदस्यों,iobj,iobj,,को,,R5,mapping_hypothesis,ambiguous,Sampradāna,Karma|Sampradāna,yes,no,no,no
dev-s169,1,अब जनता में यह महसूस किया जाने लगा है कि न्यायाधीशों के मामले में भी जांच व दंड का प्रावधान होना चाहिए ।,प्रावधान,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s172,1,भारद्वाज ने यह घोषणा की कि मंत्रियों की इस समिति की अध्यक्षता रक्षा मंत्री प्रणव मुखर्जी करेंगे ।,यह,obj,det,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s173,1,इसमें स्वयं उनके और विज्ञान व प्रौद्योगिकी मंत्री कपिल सिब्बल के अलावा चार से पांच मंत्री रहेंगे ।,चार,nummod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s175,1,भारद्वाज के मुताबिक 'प्रणव मुखर्जी की कमेटी ने उस समय भी प्रधानमंत्री को लोकपाल के दायरे से बाहर रखने का सुझाव दिया था ।,प्रधानमंत्री,obl,obj,को,को,,R5,mapping_hypothesis,ambiguous,Adhikaraṇa|Apādāna|Karaṇa,Karma|Sampradāna,no,yes,no,no
dev-s179,1,भारद्वाज का मानना है कि जजों के बारे में न्यायपालिका किसी जल्दी में नहीं दिखती ।,जल्दी,obl,advmod,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s18,1,इस मंदिर के आसपास कई विहार (जहाँ बौद्ध भिक्षु रहा करते थे) और चैत्‍य (जहाँ भिक्षु पूजा करते थे या ध्‍यान लगाते थे) भग्‍नावशेष और खंडहर मौजूद हैं जो अशोककालीन बताए जाते हैं ।,चैत्‍य,conj,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s18,1,इस मंदिर के आसपास कई विहार (जहाँ बौद्ध भिक्षु रहा करते थे) और चैत्‍य (जहाँ भिक्षु पूजा करते थे या ध्‍यान लगाते थे) भग्‍नावशेष और खंडहर मौजूद हैं जो अशोककालीन बताए जाते हैं ।,भग्‍नावशेष,conj,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s18,1,इस मंदिर के आसपास कई विहार (जहाँ बौद्ध भिक्षु रहा करते थे) और चैत्‍य (जहाँ भिक्षु पूजा करते थे या ध्‍यान लगाते थे) भग्‍नावशेष और खंडहर मौजूद हैं जो अशोककालीन बताए जाते हैं ।,भिक्षु,nsubj,xcomp,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s184,1,"भारद्वाज का मानना है कि सीवीसी सीबीआई के निदेशक और प्रवर्तन निदेशालय के निदेशकों की नियुक्ति का अनुमोदन करने का अधिकार रखता है, लेकिन उसके पास उतने कानूनी अधिकार नहीं हैं ।",अधिकार,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s186,1,भारद्वाज का कहना है कि वह व्यापक लोकपाल विधेयक के जरिए इसे संपूर्ण बनाना चाहते हैं जिसमें आम लोग भी प्रशासनिक स्तर पर अपने काम रुकने या भ्रष्टाचार की शिकायतें कर सकें ।,रुकने,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s187,1,भारतीय दूरसंचार नियामक प्राधिकरण (ट्राई) ने टाटा टेलीसर्विस लिमिटेड और रिलायंस इंफोकॉम लिमिटेड द्वारा फिक्सड वायरलेस फोन को वॉकी और अनलिमिटेड कार्डलेस फोन बताने पर कड़ा रुख अपनाया है ।,वॉकी,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s188,1,प्राधिकरण ने दोनों कंपनियों से फिक्सड वायरलेस फोन के 'वॉकी' और 'अनलिमिटेड कार्डलेस' फोन की तरह प्रचारित करने वाले विज्ञापनों को हटाने को कहा है ।,हटाने,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s189,1,प्राधिकरण ने इसके लिए १३ जनवरी तक दोनों पक्षों से जवाब देने को कहा है ।,देने,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s189,1,प्राधिकरण ने इसके लिए १३ जनवरी तक दोनों पक्षों से जवाब देने को कहा है ।,पक्षों,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s19,1,"मंदिर परिसर से लगा काफी बड़ा सा पार्क है, जहाँ पर्यटकों का जमावड़ा लगा रहता है ।",परिसर,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s190,1,ट्राई को कई शिकायतें मिली थी कि दूरसंचार सेवा उपलब्ध कराने वाली कंपनियां टाटा टेलीसर्विस और रिलायंस इंफोकॉम अपने फिक्सड वायरलेस फोन सेवा का इस तरह से प्रचार कर रही हैं कि इन सेवाओं के मोबाइल के समान होने का भ्रम होता है ।,मोबाइल,compound,nsubj,के,के,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s190,1,ट्राई को कई शिकायतें मिली थी कि दूरसंचार सेवा उपलब्ध कराने वाली कंपनियां टाटा टेलीसर्विस और रिलायंस इंफोकॉम अपने फिक्सड वायरलेस फोन सेवा का इस तरह से प्रचार कर रही हैं कि इन सेवाओं के मोबाइल के समान होने का भ्रम होता है ।,सेवाओं,nsubj,nmod,के,के,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s190,1,ट्राई को कई शिकायतें मिली थी कि दूरसंचार सेवा उपलब्ध कराने वाली कंपनियां टाटा टेलीसर्विस और रिलायंस इंफोकॉम अपने फिक्सड वायरलेस फोन सेवा का इस तरह से प्रचार कर रही हैं कि इन सेवाओं के मोबाइल के समान होने का भ्रम होता है ।,होता,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s194,1,दूरसंचार सेवा मुहैया कराने वाली टाटा टेलिसर्विस लिमिटेड और रिलायंस इंफोकॉम ने बाजार में कुछ समय पहले फिक्सड वायरलेस फोन उतारे थे ।,लिमिटेड,nsubj,nsubj,ने,,R1,,confirmed,mapping_hypothesis,Kartā,Kartā,yes,no,no,no
dev-s195,1,ट्राई द्वारा यह आदेश दूरसंचार नियामक प्राधिकरण अधिनियम १९९७ की धारा १३ और ११ (१) (बी) के तहत दिया गया है ।,बी,conj,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s195,1,ट्राई द्वारा यह आदेश दूरसंचार नियामक प्राधिकरण अधिनियम १९९७ की धारा १३ और ११ (१) (बी) के तहत दिया गया है ।,१३,obl,compound,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s200,1,सूत्रों का कहना है कि मोबाइल फोन उपभोक्ताओं को १२ अंकों वाली कॉल भी नहीं लेनी चाहिए ।,फोन,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s201,1,यह भी फोन वायरस हो सकता है ।,वायरस,xcomp,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s203,1,"पूर्व प्रधानमंत्री अटल बिहारी वाजपेयी खुलकर आडवाणी के बचाव में सामने आ गए और बोले, पाकिस्तान के जनक ने स्वतंत्रता संघर्ष में महत्वपूर्ण भूमिका अदा की थी ।",सामने,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s204,1,दूसरी ओर आडवाणी पर बयान वापस लेने का दबाव डालने वाले राष्ट्रीय स्वयं सेवक संघ ने उनके भाजपा अध्यक्ष पद से इस्तीफे को पार्टी का अंदरूनी मामला करार दिया ।,दबाव,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s204,1,दूसरी ओर आडवाणी पर बयान वापस लेने का दबाव डालने वाले राष्ट्रीय स्वयं सेवक संघ ने उनके भाजपा अध्यक्ष पद से इस्तीफे को पार्टी का अंदरूनी मामला करार दिया ।,मामला,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s205,1,उन्होंने आरोप लगाया कि आडवाणी ने जो कुछ कहा उसके गलत अर्थ निकाले गए हैं ।,अर्थ,nsubj:pass,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s208,1,आडवाणी से बयान वापस लेने की मांग करने वाले संघ ने उन पर इस्तीफे के लिए किसी तरह का दबाव डालने के आरोप से इनकार किया ।,आरोप,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s21,1,महापरिनिर्वाण मंदिर से कुछ दूर आगे माथा कुँवर का मंदिर है ।,माथा,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s214,1,इसके साथ ही उन्होंने संघ परिवार को संयम बरतने की नसीहत दे डाली ।,संयम,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s218,1,दूसरी ओर केंद्र में सत्तारूढ़ यूपीए के एक प्रमुख घटक राजद और उसे बाहर से समर्थन दे रहे माकपा ने इसे एकतरफा करार दिया है ।,माकपा,conj,nsubj,ने,ने,,R1,no_decision,confirmed,,Kartā,no,yes,no,no
dev-s218,1,दूसरी ओर केंद्र में सत्तारूढ़ यूपीए के एक प्रमुख घटक राजद और उसे बाहर से समर्थन दे रहे माकपा ने इसे एकतरफा करार दिया है ।,समर्थन,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s219,1,कांग्रेस - झामुमो के समझौते से बौखलाए राजद प्रवक्ता ने इसे सरासर विश्वासघात बताया है ।,समझौते,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s22,1,इसके स्‍थानीय लोगों में भगवान विष्‍णु के अवतार होने की मान्‍यता भी प्रचलित है ।,अवतार,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s222,1,हालांकि कांग्रेस प्रवक्ता अभिषेक मनु सिंघवी के मुताबिक 'यूपीए एक ठोस गठबंधन है और राज्य की मौजूदा सरकार को सत्ता से बाहर करने में कोई संदेह नहीं है,सत्ता,compound,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s223,1,"इससे पहले आज कांग्रेस ने गठबंधन धर्म निभाते हुए झारखंड मुक्ति मोरचा के साथ विधानसभा सीटों के बंटवारे में पूरी दरियादिली का परिचय दिया और झामुमो को ३५ सीटें दे दीं, जो उसकी ३३ सीटों के मुकाबले दो कम हैं ।",दो,obl,nummod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s223,1,"इससे पहले आज कांग्रेस ने गठबंधन धर्म निभाते हुए झारखंड मुक्ति मोरचा के साथ विधानसभा सीटों के बंटवारे में पूरी दरियादिली का परिचय दिया और झामुमो को ३५ सीटें दे दीं, जो उसकी ३३ सीटों के मुकाबले दो कम हैं ।",परिचय,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s224,1,बदले में झामुमो सुप्रीमो और कोयला मंत्री शिबू सोरेन ने चुनाव के बाद मुख्यमंत्री पद का फैसला यूपीए अध्यक्ष सोनिया गांधी के हाथ सौंप दिया ।,सुप्रीमो,nsubj,nmod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s224,1,बदले में झामुमो सुप्रीमो और कोयला मंत्री शिबू सोरेन ने चुनाव के बाद मुख्यमंत्री पद का फैसला यूपीए अध्यक्ष सोनिया गांधी के हाथ सौंप दिया ।,सोरेन,conj,nsubj,ने,ने,,R1,no_decision,confirmed,,Kartā,no,yes,no,no
dev-s224,1,बदले में झामुमो सुप्रीमो और कोयला मंत्री शिबू सोरेन ने चुनाव के बाद मुख्यमंत्री पद का फैसला यूपीए अध्यक्ष सोनिया गांधी के हाथ सौंप दिया ।,हाथ,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s227,1,सीटों के तालमेल का फैसला सोरेन व सोनिया गांधी के बीच हुई मुलाकात के बाद लिया गया ।,फैसला,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s240,1,"लिहाजा इसे पेशा नहीं माना जा सकता, जैसा कि बार काउंसिल के नियम २ (एच) में कहा गया है ।",एच,obl,obl,में,,R2,,confirmed,mapping_hypothesis,Adhikaraṇa,Adhikaraṇa|Apādāna|Karaṇa,yes,no,no,no
dev-s240,1,"लिहाजा इसे पेशा नहीं माना जा सकता, जैसा कि बार काउंसिल के नियम २ (एच) में कहा गया है ।",जैसा,obj,mark,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s240,1,"लिहाजा इसे पेशा नहीं माना जा सकता, जैसा कि बार काउंसिल के नियम २ (एच) में कहा गया है ।",लिहाजा,cc,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s243,1,"अदालत का मानना है कि ऐसे लोगों के आने से पेशे में पवित्रता, ईमानदारी और पारदर्शिता बढ़ेगी, क्योंकि कानूनी पेशे को ऐसे लोगों की जरूरत है, जो पूरी निष्ठा और निस्वार्थ भाव से दबे कुचले लोगों और पर्यावरण संरक्षण के मसले उठाएं ।",मसले,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s249,1,इसलिए उन्हें किसी पेशे से जुड़ा नहीं माना जा सकता ।,पेशे,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s250,1,अदालत के फैसले पर सिस्टर टीना ने खुशी जताई है ।,खुशी,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s251,1,उन्होंने अलपुझा से फोन पर बताया कि अंततः ईश्वर ने हमारी प्रार्थना सुन ली है ।,प्रार्थना,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s252,1,उन्होंने कहा कि पिछले एक सप्ताह से वे अदालत द्वारा अपने पक्ष में फैसला दिए जाने के लिए ईश्वर से प्रार्थना कर रही थी ।,ईश्वर,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s255,1,मेरे जैसे दूसरे पादरी और ननों को भी वकालत के पेशे से जुड़ने का मौका मिलेगा ।,पादरी,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s259,1,नटवर फिलहाल बिना विभाग के मंत्री रहेंगे ।,फिलहाल,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s26,1,मूर्ति भगवान बुद्ध के बोधि प्राप्‍त करने से पूर्व की ध्‍यान मुद्रा में है ।,करने,nmod,obl,की,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,no,yes,no
dev-s26,1,मूर्ति भगवान बुद्ध के बोधि प्राप्‍त करने से पूर्व की ध्‍यान मुद्रा में है ।,मुद्रा,root,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s265,1,पर उन्होंने इस्तीफा देने से साफ इनकार कर दिया ।,इस्तीफा,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s265,1,पर उन्होंने इस्तीफा देने से साफ इनकार कर दिया ।,देने,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s268,1,करीब दो घंटे तक गहन मंत्रणा के बाद नटवर सिंह को विदेश मंत्रालय से हटाने का फैसला किया गया ।,सिंह,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s273,1,सेन से यह पता लगाने के लिए कहा गया है कि उनका और कांग्रेस का नाम इस रिपोर्ट में कैसे आया ।,आया,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s275,1,पार्टी में आम राय थी कि जांच के वक्त विदेश मंत्रालय नटवर सिंह के पास नहीं होना चाहिए ।,होना,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s276,1,खुद मनमोहन सिंह भी पार्टी नेताओं की इस राय से सहमत थे ।,राय,obj,nmod,से,से,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s279,1,"बारू के मुताबिक, वीरेंद्र दयाल समिति वोल्कर रिपोर्ट से संबंधित तथ्यों और आंकड़ों को एकत्र करने के लिए संयुक्त राष्ट्र व अन्य सदस्य देशों की यात्रा करेगी ।",समिति,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s280,1,जबकि पाठक की अगुआई में आयोग दयाल समिति के जुटाए गए तथ्यों के आधार पर जांच करेगा ।,आयोग,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s284,1,इस बीच नटवर ने वोल्कर रिपोर्ट को मृत रिपोर्ट का दर्जा दिया ।,दर्जा,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s285,1,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,अन्नान,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s285,1,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,किया,acl:relcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s285,2,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,किया,obj,advcl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s285,1,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,खुद,nmod,iobj,,,,,no_decision,mapping_hypothesis,,Sampradāna,no,yes,yes,no
dev-s285,1,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,तो,obl,mark,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s285,1,उन्होंने कहा कि पॉल वोल्कर ने जब खुद स्वीकार किया कि उन्होंने कोफी अन्नान को संकट से उबारने के लिए इसकी भाषा में फेरबदल किया तो इससे इसकी गंभीरता का अंदाजा लगाया जा सकता है ।,संकट,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s286,1,जनता दल (यूनाइटेड) के नेतृत्व वाली बिहार सरकार ने मंगलवार को सुप्रीम कोर्ट से कहा कि वह केंद्रीय मंत्री और राजद नेता मोहम्मद तस्लीमुद्दीन पर लगे हत्या के प्रयास के अभियोग को नहीं हटाना चाहती ।,तस्लीमुद्दीन,obl,conj,पर,पर,R3,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s286,1,जनता दल (यूनाइटेड) के नेतृत्व वाली बिहार सरकार ने मंगलवार को सुप्रीम कोर्ट से कहा कि वह केंद्रीय मंत्री और राजद नेता मोहम्मद तस्लीमुद्दीन पर लगे हत्या के प्रयास के अभियोग को नहीं हटाना चाहती ।,मंत्री,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s287,1,राज्य सरकार का कहना है कि यह आरोप बहुत ही गंभीर और गैर जमानती किस्म का है ।,गंभीर,amod,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s296,1,आर्थिक सर्वेक्षण २००३ - ०४ में शिक्षा और स्वास्थ्य को आर्थिक विकास की मानव पूंजी घोषित किया गया है और इसे विकास के बुनियादी ढांचे के बराबर का दर्जा दिया गया है ।,दर्जा,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
