sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s612,1,नितीश ने यूपीए सरकार से चुनाव आयोग जैसी संवैधानिक संस्था पर दोषारोपण करने के लिए राष्ट्रीय जनता दल के प्रमुख व केंद्रीय रेल मंत्री लालू यादव के खिलाफ़ भी कार्रवाई करने की माँग की है ।,सरकार,obl,iobj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Sampradāna,no,yes,no,no
dev-s613,1,नितीश ने सप्तऋषि द्वारा उठाए मुद्दे को 'किसी से' प्रेरित बताया ।,किसी,obl,acl,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s622,1,"अंततः इन नेताओं को संशोधित घोषणा जारी करनी पड़ी, जिसमें आतंकवाद से लड़ने की चुनौती फेहरिस्त में सबसे ऊपर थी ।",आतंकवाद,obl,obj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Karma,no,yes,no,no
dev-s662,1,यादव का कहना है कि कृषि में सबसे बड़ी समस्या निवेश ऋण पर लगने वाले ब्याज दर की है ।,कृषि,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s664,1,उनका कहना है कि समिति इसकी पक्षधर है कि किसानों को ६ फीसदी ब्याज दर पर ऋण मुहैया कराया जाना चाहिए ।,किसानों,nsubj:pass,iobj,को,को,,R5,no_decision,ambiguous,,Karma|Sampradāna,no,yes,no,no
dev-s694,1,"लेकिन जवाब से संतुष्ट नहीं होने पर अदालत ने अटॅर्नी जनरल मिलन बनर्जी, एडिशनल सॉलीसिटर जनरल गोपाल सुब्रह्मण्यम् और पूर्व अटॅर्नी जनरल सोली जे. सोराबजी से राय ली ।",जवाब,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s702,1,"पूँजी प्रावधान को दोगुना किए जाने से संकेत मिलते हैं कि सरकार का फ्रांसीसी पनडुब्बी 'स्कॉर्पियो', मिग - २१ के स्थान पर १२५ बहुउद्देशीय लड़ाकू विमान और थल सेना की फायरपॉवर में इजाफा करने के लिए चार हजार करोड़ रुपये की योजना पर आगे बढ़ने का विचार है ।",फायरपॉवर,conj,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s717,1,इसके चलते सरकार को कार कंपनियों से मिलने वाले राजस्व में ३८ फीसदी का नुकसान हुआ ।,सरकार,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s72,1,"इसके साथ ही गोरखपुर से दिल्‍ली, मुंबई और कोलकाता के लिए हवाई सुविधा भी उपलब्‍ध है ।",गोरखपुर,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s723,1,"रिपोर्ट के मुताबिक मार्च २००१ से फरवरी २००२ के दौरान पाया गया कि मारुति, टाटा मोटर्स, होंडा सिएल और महेंद्रा एंड महेंद्रा ने शुल्क में कटौती के अनुरूप कारों के दाम नहीं घटाए ।",२००१,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,घर,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,ससुर,obj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s742,1,प्रधानमंत्री मनमोहन सिंह ने शुक्रवार को आतंकवाद को कायरतापूर्ण कृत करार देते हुए कहा कि लोकतंत्र में आस्था रखने वाले देशों को मिलकर इसका मुकाबला करना चाहिए ।,देशों,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,शासन,conj,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,बारी,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s762,1,उन्होंने भाजपा में अपने प्रवेश का भी समर्थन किया ।,भाजपा,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s767,1,उन्होंने कहा कि मैं भाजपा के राष्ट्रवाद और आत्मविश्वास की विचार धारा से पूरी तरह प्रभावित हूँ ।,धारा,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s77,1,इनमें से पथिक निवास उत्तरप्रदेश पर्यटन विकास निगम की ओर से संचालित होता है ।,इनमें,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s787,1,उन्होंने भीड़ को तितर - बितर होने और कानून अपने हाथ में नहीं लेने के लिए राजी किया ।,भीड़,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s790,1,बहरहाल आयोग को दंगे भड़काने में भूमिका होने की बाबत उनके खिलाफ कोई साक्ष्य नहीं मिला है ।,आयोग,nsubj,iobj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s793,1,साठे का जवाब है कि उस दिन ग्यारह बजे के आसपास वे तीन मूर्ति भवन में मौजूद थे जहां इंदिरा का पार्थिव शरीर रखा गया था ।,भवन,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s807,2,"दिल्ली पुलिस के सूत्रों के मुताबिक, मुठभेड़ में मारे गए पटना के आतंकी शख्स की डायरी में इफ्तखार के देहरादून स्थित बैंक खाते का नंबर का उल्लेख है, जिससे संदेह है कि इफ्तखार को आतंकी आर्थिक मदद भी दे रहे थे ।",इफ्तखार,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s816,1,७३ भारतीय संगठन आठ देशों के उन ३६० निजी कंपनियों और सरकारी संगठनों में शामिल हैं जिनकी पहचान महाविनाश के हथियार में इस्तेमाल के लिए उपकरण अथवा तकनीक खरीदने वाले संगठन के रूप में की गई है ।,कंपनियों,obl,nmod,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s823,1,गौरतलब है कि शुक्रवार को संयुक्त राष्ट्र संघ की परमाणु मामले की निगरानी करने वाली संस्था अंतरराष्ट्रीय परमाणु ऊर्जा एजेंसी (आईएईए) और इसके प्रमुख मोहम्मद अलबरदेई को संयुक्त रूप से इस साल शांति के क्षेत्र में दिए जाने वाले नोबेल पुरस्कार के लिए चुना गया ।,एजेंसी,obj,iobj,को,,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Sampradāna,no,no,no,no
dev-s825,1,हिमाचल प्रदेश के किन्नौर जिले में सतलुज नदी पर निर्माणाधीन खारो पुल के बृहस्पतिवार दोपहर अचानक टूट जाने से ३३ सैन्यकर्मी और कुछ सिविलियन डूब गए हैं ।,नदी,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s832,1,खारो वेली पुल के टूटकर बह जाने से डूबने वाले अफसरों में लेफ्टिनेंट कर्नल ए. डी. सिंह और कैप्टन बोक्किल शामिल हैं ।,अफसरों,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s839,1,गौरतलब है कि सतलुज नदी में २६ जून को आई बाढ़ के कारण खारो व पोआरी में बने पुल बह गए थे ।,खारो,obl,obl,,में,,R2,mapping_hypothesis,confirmed,Adhikaraṇa|Apādāna|Karaṇa,Adhikaraṇa,yes,no,no,no
dev-s857,1,"इससे पहले लखनऊ स्थित हुसैनबाद ट्रस्ट ने अमेरिकी नेतृत्व वाली गठबंधन सेना द्वारा पवित्र स्थलों को अपवित्र करने और इराकियों पर अत्याचार करने के विरोध में बड़ा और छोटा इमामबाड़ा में अमेरिकी, ब्रिटिश और इस्राइली नागरिकों के प्रवेश पर रोक लगा दी थी ।",विरोध,obl,conj,में,में,R2,,confirmed,no_decision,Adhikaraṇa,,no,yes,no,no
dev-s875,1,बीएसएनएल के उत्तरी कश्मीर के मंडलीय अभियंता राकेश वर्मा ने बताया कि जम्मू कश्मीर और पाकिस्तान के कब्जे वाले कश्मीर के यात्रियों की सुविधा के लिए कमान पोस्ट पर सात लाइनें व सलामाबाद में दस लाइनें बिछाई गई हैं ।,पोस्ट,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s913,1,"उन्होंने दूरसंचार, नागरिक उड्डयन और बीमा क्षेत्र में प्रत्यक्ष विदेशी निवेश की क्षेत्रवार सीमा बढ़ाने के फैसले पर पुनर्विचार करने की संभावना से इनकार किया है ।",दूरसंचार,obl,obl,,में,,R2,mapping_hypothesis,confirmed,Adhikaraṇa|Apādāna|Karaṇa,Adhikaraṇa,yes,no,no,no
dev-s919,1,उन्होंने कहा कि दूरसंचार या नागरिक उड्डयन के क्षेत्र में बंदिशें कम करने के मुद्दे पर उन्हें किसी प्रकार की समस्या पेश आने की आशंका नहीं है ।,क्षेत्र,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s919,1,उन्होंने कहा कि दूरसंचार या नागरिक उड्डयन के क्षेत्र में बंदिशें कम करने के मुद्दे पर उन्हें किसी प्रकार की समस्या पेश आने की आशंका नहीं है ।,मुद्दे,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s925,1,"इस सवाल पर कि क्या एफडीआई सीमा बढ़ाने के फैसले पर पुनर्विचार करने की संभावना है, उन्होंने कहा कि काफी विचार - विमर्श के बाद यह फैसला किया गया है ।",फैसले,nmod,obl,पर,पर,,R3,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
