split,ud_sent_id,hdtb_file,hdtb_sentence_index,token_id,token,head,paninian_label,gold_karaka
train,train-s8686,fullnews_id_2534463_date_18_6_2004.dat,22,14,देरी,19,k1,Karta
train,train-s8686,fullnews_id_2534463_date_18_6_2004.dat,22,16,अराजकताओं,19,k4,Sampradana
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,3,चौधरी,5,k1,Karta
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,6,कि,5,k2,Karma
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,7,सदन,12,k7p,Adhikarana
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,10,बुक,12,k7,Adhikarana
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,14,बात,18,k7,Adhikarana
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,19,कि,18,k2,Karma
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,21,कोई,24,k1,Karta
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,23,बात,24,k2,Karma
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,29,सभी,31,k1,Karta
train,train-s8687,fullnews_id_2534463_date_18_6_2004.dat,23,33,बात,34,k1,Karta
train,train-s8688,fullnews_id_2534463_date_18_6_2004.dat,24,2,और,9,k1,Karta
train,train-s8688,fullnews_id_2534463_date_18_6_2004.dat,24,8,अनुभव,9,k2,Karma
train,train-s8689,fullnews_id_2534464_date_18_6_2004.dat,1,2,सरकार,22,k1,Karta
train,train-s8689,fullnews_id_2534464_date_18_6_2004.dat,1,13,सुरक्षा,15,k2,Karma
train,train-s8689,fullnews_id_2534464_date_18_6_2004.dat,1,17,सरकार,22,k4,Sampradana
train,train-s8690,fullnews_id_2534464_date_18_6_2004.dat,2,3,आरोप,4,k1,Karta
train,train-s8690,fullnews_id_2534464_date_18_6_2004.dat,2,7,सरकार,18,k1,Karta
train,train-s8690,fullnews_id_2534464_date_18_6_2004.dat,2,9,उन्हें,18,k4,Sampradana
train,train-s8690,fullnews_id_2534464_date_18_6_2004.dat,2,15,सुरक्षा,18,k2,Karma
train,train-s8691,fullnews_id_2534464_date_18_6_2004.dat,3,1,सूत्रों,3,k1,Karta
train,train-s8691,fullnews_id_2534464_date_18_6_2004.dat,3,4,कि,3,k2,Karma
train,train-s8691,fullnews_id_2534464_date_18_6_2004.dat,3,7,श्रीनगर,20,k7p,Adhikarana
train,train-s8691,fullnews_id_2534464_date_18_6_2004.dat,3,14,केंद्र,20,k1,Karta
train,train-s8691,fullnews_id_2534464_date_18_6_2004.dat,3,21,कि,20,k2,Karma
train,train-s8691,fullnews_id_2534464_date_18_6_2004.dat,3,22,आतंकी,32,k1,Karta
train,train-s8691,fullnews_id_2534464_date_18_6_2004.dat,3,27,इलाके,32,k7p,Adhikarana
train,train-s8692,fullnews_id_2534464_date_18_6_2004.dat,4,1,NULL,2,k1,Karta
train,train-s8692,fullnews_id_2534464_date_18_6_2004.dat,4,9,करात,34,k1,Karta
train,train-s8692,fullnews_id_2534464_date_18_6_2004.dat,4,16,पाटिल,19,k2,Karma
train,train-s8692,fullnews_id_2534464_date_18_6_2004.dat,4,20,उन्हें,34,k4,Sampradana
train,train-s8692,fullnews_id_2534464_date_18_6_2004.dat,4,27,सुरक्षा,29,k2,Karma
train,train-s8692,fullnews_id_2534464_date_18_6_2004.dat,4,29,लेकर,34,k2,Karma
train,train-s8693,fullnews_id_2534464_date_18_6_2004.dat,5,1,तारीगामी,13,k1,Karta
train,train-s8693,fullnews_id_2534464_date_18_6_2004.dat,5,10,लिस्ट,13,k7,Adhikarana
train,train-s8694,fullnews_id_2534464_date_18_6_2004.dat,6,3,केंद्र,18,k1,Karta
train,train-s8694,fullnews_id_2534464_date_18_6_2004.dat,6,5,उन्हें,12,k4,Sampradana
train,train-s8694,fullnews_id_2534464_date_18_6_2004.dat,6,10,सुरक्षा,12,k2,Karma
train,train-s8694,fullnews_id_2534464_date_18_6_2004.dat,6,14,निर्देश,18,k2,Karma
train,train-s8694,fullnews_id_2534464_date_18_6_2004.dat,6,16,सरकार,18,k4,Sampradana
train,train-s8695,fullnews_id_2534464_date_18_6_2004.dat,7,1,सूत्रों,3,k1,Karta
train,train-s8695,fullnews_id_2534464_date_18_6_2004.dat,7,4,कि,3,k2,Karma
train,train-s8695,fullnews_id_2534464_date_18_6_2004.dat,7,17,कर्मी,23,k1,Karta
train,train-s8696,fullnews_id_2534464_date_18_6_2004.dat,8,1,उन्हें,10,k4,Sampradana
train,train-s8696,fullnews_id_2534464_date_18_6_2004.dat,8,5,और,10,k2,Karma
train,train-s8697,fullnews_id_2534464_date_18_6_2004.dat,9,1,तारीगामी,12,k1,Karta
train,train-s8697,fullnews_id_2534464_date_18_6_2004.dat,9,9,बात,12,k5,Apadana
train,train-s8698,fullnews_id_2534464_date_18_6_2004.dat,10,1,उन्होंने,3,k1,Karta
train,train-s8698,fullnews_id_2534464_date_18_6_2004.dat,10,4,कि,3,k2,Karma
train,train-s8698,fullnews_id_2534464_date_18_6_2004.dat,10,5,उन्हें,19,k4,Sampradana
train,train-s8698,fullnews_id_2534464_date_18_6_2004.dat,10,8,या,11,k3,Karana
train,train-s8698,fullnews_id_2534464_date_18_6_2004.dat,10,15,जानकारी,19,k2,Karma
train,train-s8698,fullnews_id_2534464_date_18_6_2004.dat,10,17,एजेंसियों,19,k1,Karta
train,train-s8699,fullnews_id_2534464_date_18_6_2004.dat,11,2,इस,13,k7,Adhikarana
train,train-s8699,fullnews_id_2534464_date_18_6_2004.dat,11,7,चेतावनियों,13,k2,Karma
train,train-s8699,fullnews_id_2534464_date_18_6_2004.dat,11,10,प्रशासन,13,k1,Karta
train,train-s8700,fullnews_id_2534465_date_18_6_2004.dat,1,13,करने,31,k7,Adhikarana
train,train-s8700,fullnews_id_2534465_date_18_6_2004.dat,1,20,जानकारियों,31,k7,Adhikarana
train,train-s8700,fullnews_id_2534465_date_18_6_2004.dat,1,24,मंत्रिमंडल,31,k7,Adhikarana
train,train-s8700,fullnews_id_2534465_date_18_6_2004.dat,1,29,विमर्श,31,k1,Karta
train,train-s8701,fullnews_id_2534465_date_18_6_2004.dat,2,2,जानकारी,7,k2,Karma
train,train-s8701,fullnews_id_2534465_date_18_6_2004.dat,2,5,लोकसभा,7,k4,Sampradana
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,5,पटेल,10,k1,Karta
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,11,कि,10,k2,Karma
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,13,प्रशासन,29,k7,Adhikarana
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,27,आपत्तियां,29,k2,Karma
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,32,अमेरिका,36,k1,Karta
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,35,प्रतिक्रिया,36,k2,Karma
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,39,उसने,45,k1,Karta
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,40,इस,45,k7,Adhikarana
train,train-s8702,fullnews_id_2534465_date_18_6_2004.dat,3,44,जानकारियां,45,k2,Karma
train,train-s8703,fullnews_id_2534465_date_18_6_2004.dat,4,1,उन्होंने,2,k1,Karta
train,train-s8703,fullnews_id_2534465_date_18_6_2004.dat,4,3,कि,2,k2,Karma
train,train-s8703,fullnews_id_2534465_date_18_6_2004.dat,4,5,सरकार,15,k4,Sampradana
train,train-s8703,fullnews_id_2534465_date_18_6_2004.dat,4,7,इस,15,k7,Adhikarana
train,train-s8703,fullnews_id_2534465_date_18_6_2004.dat,4,10,जानकारी,15,k2,Karma
train,train-s8703,fullnews_id_2534465_date_18_6_2004.dat,4,12,मंत्रालय,15,k3,Karana
train,train-s8704,fullnews_id_2534466_date_18_6_2004.dat,1,2,क्षेत्र,16,k7p,Adhikarana
train,train-s8704,fullnews_id_2534466_date_18_6_2004.dat,1,5,घर,16,k4,Sampradana
train,train-s8704,fullnews_id_2534466_date_18_6_2004.dat,1,15,रोजगार,16,k2,Karma
train,train-s8704,fullnews_id_2534466_date_18_6_2004.dat,1,23,बिल,29,k2,Karma
train,train-s8704,fullnews_id_2534466_date_18_6_2004.dat,1,26,लोकसभा,29,k7p,Adhikarana
train,train-s8705,fullnews_id_2534466_date_18_6_2004.dat,2,2,सदस्यों,11,k1,Karta
train,train-s8705,fullnews_id_2534466_date_18_6_2004.dat,2,5,लाइन,8,k7,Adhikarana
train,train-s8706,fullnews_id_2534466_date_18_6_2004.dat,3,6,सिंह,15,k1,Karta
train,train-s8706,fullnews_id_2534466_date_18_6_2004.dat,3,9,बिल,15,k2,Karma
train,train-s8707,fullnews_id_2534466_date_18_6_2004.dat,4,6,बिल,16,k7,Adhikarana
train,train-s8707,fullnews_id_2534466_date_18_6_2004.dat,4,10,सरकार,16,k1,Karta
train,train-s8707,fullnews_id_2534466_date_18_6_2004.dat,4,13,संशोधनों,16,k2,Karma
train,train-s8708,fullnews_id_2534466_date_18_6_2004.dat,5,4,गांधी,6,k1,Karta
train,train-s8708,fullnews_id_2534466_date_18_6_2004.dat,5,7,कि,6,k2,Karma
train,train-s8708,fullnews_id_2534466_date_18_6_2004.dat,5,9,सरकार,15,k1,Karta
train,train-s8708,fullnews_id_2534466_date_18_6_2004.dat,5,12,बिल,15,k2,Karma
train,train-s8708,fullnews_id_2534466_date_18_6_2004.dat,5,16,पार्टी,27,k1,Karta
train,train-s8708,fullnews_id_2534466_date_18_6_2004.dat,5,24,वायदे,27,k2,Karma
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,1,बिल,5,k7,Adhikarana
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,9,जिनमें,42,k7,Adhikarana
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,14,इसे,19,k2,Karma
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,16,देश,19,k7p,Adhikarana
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,22,मजदूरी,26,k2,Karma
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,28,राज्यों,37,k4,Sampradana
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,33,तौर,37,k7,Adhikarana
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,35,राशि,37,k2,Karma
train,train-s8709,fullnews_id_2534466_date_18_6_2004.dat,6,40,प्रावधान,42,k1,Karta
train,train-s8710,fullnews_id_2534466_date_18_6_2004.dat,7,3,चर्चा,5,k2,Karma
train,train-s8710,fullnews_id_2534466_date_18_6_2004.dat,7,8,इसे,12,k4,Sampradana
train,train-s8710,fullnews_id_2534466_date_18_6_2004.dat,7,15,उम्मीद,16,k1,Karta
train,train-s8711,fullnews_id_2534466_date_18_6_2004.dat,8,1,बिल,13,k7,Adhikarana
train,train-s8711,fullnews_id_2534466_date_18_6_2004.dat,8,5,संस्थाओं,9,k4,Sampradana
train,train-s8711,fullnews_id_2534466_date_18_6_2004.dat,8,8,अधिकार,9,k2,Karma
train,train-s8712,fullnews_id_2534466_date_18_6_2004.dat,9,1,बिल,3,k2,Karma
train,train-s8712,fullnews_id_2534466_date_18_6_2004.dat,9,7,सिंह,9,k1,Karta
train,train-s8712,fullnews_id_2534466_date_18_6_2004.dat,9,10,कि,9,k2,Karma
train,train-s8712,fullnews_id_2534466_date_18_6_2004.dat,9,12,चरण,24,k7,Adhikarana
train,train-s8712,fullnews_id_2534466_date_18_6_2004.dat,9,18,जिलों,24,k7p,Adhikarana
train,train-s8712,fullnews_id_2534466_date_18_6_2004.dat,9,21,योजना,24,k7,Adhikarana
train,train-s8713,fullnews_id_2534466_date_18_6_2004.dat,10,1,उन्होंने,2,k1,Karta
train,train-s8713,fullnews_id_2534466_date_18_6_2004.dat,10,3,कि,2,k2,Karma
train,train-s8713,fullnews_id_2534466_date_18_6_2004.dat,10,12,जिलों,16,k7p,Adhikarana
train,train-s8713,fullnews_id_2534466_date_18_6_2004.dat,10,14,योजना,16,k1,Karta
train,train-s8714,fullnews_id_2534466_date_18_6_2004.dat,11,1,बिल,6,k7,Adhikarana
train,train-s8714,fullnews_id_2534466_date_18_6_2004.dat,11,9,कि,6,k2,Karma
train,train-s8714,fullnews_id_2534466_date_18_6_2004.dat,11,12,घर,16,k4,Sampradana
train,train-s8714,fullnews_id_2534466_date_18_6_2004.dat,11,14,रोजगार,16,k1,Karta
train,train-s8714,fullnews_id_2534466_date_18_6_2004.dat,11,20,उसे,23,k4,Sampradana
train,train-s8714,fullnews_id_2534466_date_18_6_2004.dat,11,22,भत्ता,23,k2,Karma
train,train-s8715,fullnews_id_2534466_date_18_6_2004.dat,12,4,गांधी,20,k1,Karta
train,train-s8715,fullnews_id_2534466_date_18_6_2004.dat,12,8,बिल,20,k7,Adhikarana
train,train-s8716,fullnews_id_2534466_date_18_6_2004.dat,13,2,नीति,4,k7,Adhikarana
train,train-s8716,fullnews_id_2534466_date_18_6_2004.dat,13,9,यह,14,k1,Karta
train,train-s8717,fullnews_id_2534466_date_18_6_2004.dat,14,1,सोनिया,8,k1,Karta
train,train-s8717,fullnews_id_2534466_date_18_6_2004.dat,14,5,फायदा,6,k2,Karma
train,train-s8717,fullnews_id_2534466_date_18_6_2004.dat,14,9,कि,8,k2,Karma
train,train-s8717,fullnews_id_2534466_date_18_6_2004.dat,14,10,यह,16,k1,Karta
train,train-s8718,fullnews_id_2534466_date_18_6_2004.dat,15,1,सोनिया,10,k1,Karta
train,train-s8718,fullnews_id_2534466_date_18_6_2004.dat,15,4,लोकसभा,10,k7p,Adhikarana
train,train-s8719,fullnews_id_2534466_date_18_6_2004.dat,16,1,उन्होंने,2,k1,Karta
train,train-s8719,fullnews_id_2534466_date_18_6_2004.dat,16,3,कि,2,k2,Karma
train,train-s8719,fullnews_id_2534466_date_18_6_2004.dat,16,6,हित,13,k7,Adhikarana
train,train-s8719,fullnews_id_2534466_date_18_6_2004.dat,16,9,बिल,13,k1,Karta
train,train-s8720,fullnews_id_2534466_date_18_6_2004.dat,17,6,लाइन,7,k1,Karta
train,train-s8720,fullnews_id_2534466_date_18_6_2004.dat,17,11,हम,21,k1,Karta
train,train-s8720,fullnews_id_2534466_date_18_6_2004.dat,17,18,वायदे,21,k2,Karma
train,train-s8721,fullnews_id_2534466_date_18_6_2004.dat,18,4,उन्होंने,11,k1,Karta
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,1,उन्होंने,2,k1,Karta
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,3,कि,2,k2,Karma
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,5,बिल,17,k7,Adhikarana
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,10,गुवाहाटी,17,k7p,Adhikarana
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,15,सम्मेलन,17,k7,Adhikarana
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,24,श्रीनगर,35,k7p,Adhikarana
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,29,सम्मेलन,35,k7,Adhikarana
train,train-s8722,fullnews_id_2534466_date_18_6_2004.dat,19,32,इस,35,k7,Adhikarana
train,train-s8723,fullnews_id_2534466_date_18_6_2004.dat,20,11,उन्होंने,15,k1,Karta
train,train-s8723,fullnews_id_2534466_date_18_6_2004.dat,20,12,लोगों,15,k4,Sampradana
train,train-s8724,fullnews_id_2534466_date_18_6_2004.dat,21,1,उन्होंने,2,k1,Karta
train,train-s8724,fullnews_id_2534466_date_18_6_2004.dat,21,3,कि,2,k2,Karma
train,train-s8724,fullnews_id_2534466_date_18_6_2004.dat,21,6,इंदिरा,16,k1,Karta
train,train-s8724,fullnews_id_2534466_date_18_6_2004.dat,21,15,कार्यक्रम,16,k2,Karma
train,train-s8725,fullnews_id_2534466_date_18_6_2004.dat,22,5,गांधी,9,k1,Karta
train,train-s8725,fullnews_id_2534466_date_18_6_2004.dat,22,8,योजना,9,k2,Karma
train,train-s8726,fullnews_id_2534466_date_18_6_2004.dat,23,1,यह,8,k1,Karta
train,train-s8726,fullnews_id_2534466_date_18_6_2004.dat,23,3,सिलसिले,5,k2,Karma
train,train-s8727,fullnews_id_2534466_date_18_6_2004.dat,24,2,गांधी,10,k1,Karta
train,train-s8727,fullnews_id_2534466_date_18_6_2004.dat,24,6,तारीफ,10,k7,Adhikarana
train,train-s8727,fullnews_id_2534466_date_18_6_2004.dat,24,18,आचरण,22,k1,Karta
train,train-s8728,fullnews_id_2534466_date_18_6_2004.dat,25,3,भाषण,7,k2,Karma
train,train-s8728,fullnews_id_2534466_date_18_6_2004.dat,25,5,ध्यान,7,k7,Adhikarana
train,train-s8728,fullnews_id_2534466_date_18_6_2004.dat,25,12,सदस्य,16,k1,Karta
train,train-s8728,fullnews_id_2534466_date_18_6_2004.dat,25,13,सदन,16,k7p,Adhikarana
train,train-s8729,fullnews_id_2534466_date_18_6_2004.dat,26,4,मेज,7,k2,Karma
train,train-s8730,fullnews_id_2534466_date_18_6_2004.dat,27,7,आवाज,8,k1,Karta
train,train-s8730,fullnews_id_2534466_date_18_6_2004.dat,27,13,उसे,14,k2,Karma
train,train-s8731,fullnews_id_2534466_date_18_6_2004.dat,29,2,सभी,4,k1,Karta
train,train-s8731,fullnews_id_2534466_date_18_6_2004.dat,29,7,आपस,15,k7,Adhikarana
train,train-s8731,fullnews_id_2534466_date_18_6_2004.dat,29,13,दौर,15,k1,Karta
train,train-s8732,fullnews_id_2534466_date_18_6_2004.dat,30,5,सदन,18,k7p,Adhikarana
train,train-s8732,fullnews_id_2534466_date_18_6_2004.dat,30,17,सदस्य,18,k1,Karta
train,train-s8733,fullnews_id_2534466_date_18_6_2004.dat,31,2,उनमें,5,k7,Adhikarana
train,train-s8733,fullnews_id_2534466_date_18_6_2004.dat,31,3,सोनिया,5,k1,Karta
train,train-s8734,fullnews_id_2534466_date_18_6_2004.dat,32,5,वे,10,k1,Karta
train,train-s8735,fullnews_id_2534552_date_19_6_2004.dat,1,5,सरकार,7,k7,Adhikarana
train,train-s8735,fullnews_id_2534552_date_19_6_2004.dat,1,9,असंतोष,14,k1,Karta
train,train-s8735,fullnews_id_2534552_date_19_6_2004.dat,1,12,बगावत,14,k7,Adhikarana
train,train-s8736,fullnews_id_2534552_date_19_6_2004.dat,2,27,कुमारस्वामी,49,k1,Karta
train,train-s8736,fullnews_id_2534552_date_19_6_2004.dat,2,43,सरकार,46,k5,Apadana
train,train-s8737,fullnews_id_2534552_date_19_6_2004.dat,3,4,भाजपा,12,k1,Karta
train,train-s8737,fullnews_id_2534552_date_19_6_2004.dat,3,6,कुमारस्वामी,9,k4,Sampradana
train,train-s8737,fullnews_id_2534552_date_19_6_2004.dat,3,8,समर्थन,9,k2,Karma
train,train-s8738,fullnews_id_2534552_date_19_6_2004.dat,4,5,नेतृत्व,27,k7,Adhikarana
train,train-s8738,fullnews_id_2534552_date_19_6_2004.dat,4,10,नेताओं,27,k1,Karta
train,train-s8738,fullnews_id_2534552_date_19_6_2004.dat,4,15,चतुर्वेदी,27,k7,Adhikarana
train,train-s8738,fullnews_id_2534552_date_19_6_2004.dat,4,18,राज्य,27,k7p,Adhikarana
train,train-s8738,fullnews_id_2534552_date_19_6_2004.dat,4,25,दावा,27,k2,Karma
train,train-s8739,fullnews_id_2534552_date_19_6_2004.dat,5,3,राज्यपाल,10,k1,Karta
train,train-s8739,fullnews_id_2534552_date_19_6_2004.dat,5,7,सिंह,10,k2,Karma
train,train-s8739,fullnews_id_2534552_date_19_6_2004.dat,5,9,राजभवन,10,k7p,Adhikarana
train,train-s8740,fullnews_id_2534552_date_19_6_2004.dat,6,1,मुख्यमंत्री,27,k1,Karta
train,train-s8740,fullnews_id_2534552_date_19_6_2004.dat,6,3,राज्यपाल,27,k4,Sampradana
train,train-s8740,fullnews_id_2534552_date_19_6_2004.dat,6,6,गुट,10,k7,Adhikarana
train,train-s8740,fullnews_id_2534552_date_19_6_2004.dat,6,15,विधानसभा,19,k7p,Adhikarana
train,train-s8740,fullnews_id_2534552_date_19_6_2004.dat,6,17,बहुमत,19,k2,Karma
train,train-s8740,fullnews_id_2534552_date_19_6_2004.dat,6,26,समय,27,k2,Karma
train,train-s8741,fullnews_id_2534552_date_19_6_2004.dat,7,2,राज्यपाल,10,k1,Karta
train,train-s8741,fullnews_id_2534552_date_19_6_2004.dat,7,4,इस,10,k7,Adhikarana
train,train-s8741,fullnews_id_2534552_date_19_6_2004.dat,7,8,आश्वासन,10,k2,Karma
train,train-s8742,fullnews_id_2534552_date_19_6_2004.dat,8,4,राजभवन,5,k7p,Adhikarana
train,train-s8742,fullnews_id_2534552_date_19_6_2004.dat,8,5,जाने,38,k7,Adhikarana
train,train-s8742,fullnews_id_2534552_date_19_6_2004.dat,8,26,और,38,k1,Karta
train,train-s8743,fullnews_id_2534552_date_19_6_2004.dat,9,4,सिंह,14,k1,Karta
train,train-s8743,fullnews_id_2534552_date_19_6_2004.dat,9,9,बैठक,10,k2,Karma
train,train-s8744,fullnews_id_2534552_date_19_6_2004.dat,10,11,अखाड़े,15,k7,Adhikarana
train,train-s8745,fullnews_id_2534552_date_19_6_2004.dat,11,3,सिंह,26,k1,Karta
train,train-s8745,fullnews_id_2534552_date_19_6_2004.dat,11,21,हालात,26,k7,Adhikarana
train,train-s8746,fullnews_id_2534552_date_19_6_2004.dat,12,6,देवगौड़ा,10,k1,Karta
train,train-s8746,fullnews_id_2534552_date_19_6_2004.dat,12,7,राज्यपाल,9,k2,Karma
train,train-s8746,fullnews_id_2534552_date_19_6_2004.dat,12,13,कि,10,k2,Karma
train,train-s8746,fullnews_id_2534552_date_19_6_2004.dat,12,16,प्रकाश,22,k1,Karta
train,train-s8747,fullnews_id_2534552_date_19_6_2004.dat,13,3,कोई,13,k1,Karta
train,train-s8748,fullnews_id_2534552_date_19_6_2004.dat,14,3,उम्मीदें,7,k1,Karta
train,train-s8748,fullnews_id_2534552_date_19_6_2004.dat,14,5,इसी,7,k7,Adhikarana
train,train-s8749,fullnews_id_2534552_date_19_6_2004.dat,15,4,सोनी,7,k1,Karta
train,train-s8749,fullnews_id_2534552_date_19_6_2004.dat,15,10,राज्यपाल,16,k1,Karta
train,train-s8750,fullnews_id_2534552_date_19_6_2004.dat,16,1,सूत्रों,3,k1,Karta
train,train-s8750,fullnews_id_2534552_date_19_6_2004.dat,16,3,कहना,4,k1,Karta
train,train-s8750,fullnews_id_2534552_date_19_6_2004.dat,16,5,कि,3,k2,Karma
train,train-s8750,fullnews_id_2534552_date_19_6_2004.dat,16,8,दावे,22,k7,Adhikarana
train,train-s8750,fullnews_id_2534552_date_19_6_2004.dat,16,10,राज्यपाल,22,k1,Karta
train,train-s8750,fullnews_id_2534552_date_19_6_2004.dat,16,12,फैसला,13,k2,Karma
train,train-s8750,fullnews_id_2534552_date_19_6_2004.dat,16,21,राय,22,k2,Karma
train,train-s8751,fullnews_id_2534552_date_19_6_2004.dat,17,1,शहर,20,k7p,Adhikarana
train,train-s8751,fullnews_id_2534552_date_19_6_2004.dat,17,5,रिसॉर्ट,20,k7p,Adhikarana
train,train-s8751,fullnews_id_2534552_date_19_6_2004.dat,17,19,बैठक,20,k1,Karta
train,train-s8751,fullnews_id_2534552_date_19_6_2004.dat,17,22,जिसमें,26,k7,Adhikarana
train,train-s8751,fullnews_id_2534552_date_19_6_2004.dat,17,23,कुमारस्वामी,26,k2,Karma
train,train-s8752,fullnews_id_2534552_date_19_6_2004.dat,18,3,कुमारस्वामी,21,k1,Karta
train,train-s8752,fullnews_id_2534552_date_19_6_2004.dat,18,23,राज्यपाल,31,k7,Adhikarana
train,train-s8752,fullnews_id_2534552_date_19_6_2004.dat,18,26,सरकार,27,k2,Karma
train,train-s8752,fullnews_id_2534552_date_19_6_2004.dat,18,29,दावा,31,k2,Karma
train,train-s8753,fullnews_id_2534552_date_19_6_2004.dat,19,1,कुमारस्वामी,3,k1,Karta
train,train-s8753,fullnews_id_2534552_date_19_6_2004.dat,19,4,कि,3,k2,Karma
train,train-s8753,fullnews_id_2534552_date_19_6_2004.dat,19,5,राज्यपाल,14,k1,Karta
train,train-s8753,fullnews_id_2534552_date_19_6_2004.dat,19,8,दावे,11,k7,Adhikarana
train,train-s8754,fullnews_id_2534552_date_19_6_2004.dat,20,3,कुमारस्वामी,18,k1,Karta
train,train-s8754,fullnews_id_2534552_date_19_6_2004.dat,20,12,और,18,k2,Karma
train,train-s8755,fullnews_id_2534552_date_19_6_2004.dat,21,1,नायडू,23,k1,Karta
train,train-s8755,fullnews_id_2534552_date_19_6_2004.dat,21,17,गुट,23,k4,Sampradana
train,train-s8756,fullnews_id_2534552_date_19_6_2004.dat,22,1,उन्होंने,2,k1,Karta
train,train-s8756,fullnews_id_2534552_date_19_6_2004.dat,22,3,कि,2,k2,Karma
train,train-s8756,fullnews_id_2534552_date_19_6_2004.dat,22,11,एस,16,k1,Karta
train,train-s8756,fullnews_id_2534552_date_19_6_2004.dat,22,18,उसके,26,k7,Adhikarana
train,train-s8756,fullnews_id_2534552_date_19_6_2004.dat,22,24,भाजपा,26,k1,Karta
train,train-s8757,fullnews_id_2534552_date_19_6_2004.dat,23,1,उन्होंने,2,k1,Karta
train,train-s8757,fullnews_id_2534552_date_19_6_2004.dat,23,3,कि,2,k2,Karma
train,train-s8757,fullnews_id_2534552_date_19_6_2004.dat,23,7,पत्र,18,k7,Adhikarana
train,train-s8757,fullnews_id_2534552_date_19_6_2004.dat,23,15,विधायकों,18,k1,Karta
train,train-s8758,fullnews_id_2534552_date_19_6_2004.dat,24,1,उन्होंने,2,k1,Karta
train,train-s8758,fullnews_id_2534552_date_19_6_2004.dat,24,3,कि,2,k2,Karma
train,train-s8758,fullnews_id_2534552_date_19_6_2004.dat,24,6,एस,16,k1,Karta
train,train-s8758,fullnews_id_2534552_date_19_6_2004.dat,24,9,कुमारस्वामी,16,k2,Karma
train,train-s8758,fullnews_id_2534552_date_19_6_2004.dat,24,19,वही,21,k1,Karta
train,train-s8758,fullnews_id_2534552_date_19_6_2004.dat,24,26,येदियुरप्पा,29,k1,Karta
train,train-s8759,fullnews_id_2534552_date_19_6_2004.dat,25,5,और,19,k1,Karta
train,train-s8759,fullnews_id_2534552_date_19_6_2004.dat,25,10,बागियों,14,k1,Karta
train,train-s8759,fullnews_id_2534552_date_19_6_2004.dat,25,12,राज्यपाल,14,k4,Sampradana
train,train-s8759,fullnews_id_2534552_date_19_6_2004.dat,25,15,पत्र,19,k2,Karma
train,train-s8760,fullnews_id_2534552_date_19_6_2004.dat,26,1,प्रकाश,3,k1,Karta
train,train-s8760,fullnews_id_2534552_date_19_6_2004.dat,26,4,कि,3,k2,Karma
train,train-s8760,fullnews_id_2534552_date_19_6_2004.dat,26,8,एस,14,k1,Karta
train,train-s8760,fullnews_id_2534552_date_19_6_2004.dat,26,19,खतरा,21,k1,Karta
train,train-s8761,fullnews_id_2534552_date_19_6_2004.dat,27,2,प्रकाश,5,k1,Karta
train,train-s8761,fullnews_id_2534552_date_19_6_2004.dat,27,4,आरोप,5,k2,Karma
train,train-s8761,fullnews_id_2534552_date_19_6_2004.dat,27,7,कांग्रेस,15,k1,Karta
train,train-s8761,fullnews_id_2534552_date_19_6_2004.dat,27,10,पार्टी,15,k2,Karma
train,train-s8761,fullnews_id_2534552_date_19_6_2004.dat,27,24,ताकतों,27,k4,Sampradana
train,train-s8761,fullnews_id_2534552_date_19_6_2004.dat,27,26,बढ़ावा,27,k1,Karta
